is_canceled,lead_time,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,country,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,deposit_type,agent,company,days_in_waiting_list,customer_type,adr,required_car_parking_spaces,total_of_special_requests,dataset
0,0,2016,11,45,1,0,1,2,0,0,0,44,2,1,0,0,0,0,0,0,0,14,179,0,2,0.44,0,0,Train
0,0,2016,11,45,1,0,1,2,0,0,0,44,2,1,0,0,0,0,0,0,0,14,179,0,2,0.44,1,0,Train
0,18,2016,11,45,1,0,1,2,0,0,0,40,5,2,0,0,0,0,0,0,0,240,179,0,3,0.528,1,1,Train
0,18,2016,11,45,1,0,1,2,0,0,0,40,5,2,0,0,0,4,4,0,0,240,179,0,3,0.64,0,1,Train
0,6,2016,11,45,2,0,1,1,0,0,0,95,4,2,0,0,0,0,0,0,0,14,168,0,2,0.24,0,0,Train
0,6,2016,11,45,2,0,1,1,0,0,0,95,4,2,0,0,0,0,0,0,0,468,179,0,2,0.3168,0,0,Train
0,4,2016,11,45,1,0,2,2,0,0,0,24,5,2,0,0,0,0,0,0,0,240,179,0,2,0.48,0,2,Train
0,39,2016,11,45,1,0,2,2,0,0,0,40,5,2,0,0,0,0,0,0,0,240,179,0,3,0.3024,0,3,Train
0,39,2016,11,45,1,0,2,2,0,0,0,40,5,2,0,0,0,0,0,0,0,240,179,0,3,0.3024,0,3,Train
0,141,2016,11,45,1,0,2,2,0,0,0,33,5,2,0,0,0,4,4,0,0,240,179,0,2,0.4464,0,2,Train
0,162,2016,11,45,1,0,2,2,0,0,0,44,5,2,0,0,0,4,4,0,0,240,179,0,2,0.4464,0,2,Train
0,0,2016,11,45,2,0,1,2,0,0,0,95,2,1,0,0,0,3,3,0,0,14,179,0,2,0.624,0,0,Train
0,1,2016,11,45,2,0,2,2,0,0,0,95,2,1,0,0,0,4,4,0,0,14,179,0,2,0.68,0,0,Train
0,28,2016,11,45,2,0,2,2,0,0,0,55,5,2,0,0,0,0,0,1,0,240,179,0,2,0.3024,0,1,Train
0,46,2016,11,45,2,0,2,2,0,0,2,69,5,2,0,0,0,0,0,0,0,240,179,0,3,0.5664,1,1,Train
0,46,2016,11,45,2,0,2,2,0,0,2,69,5,2,0,0,0,0,0,0,0,240,179,0,3,0.5184,0,1,Train
0,10,2016,11,45,3,0,1,1,0,0,0,95,1,0,0,0,0,0,4,0,0,14,470,0,2,0.36,0,0,Train
0,7,2016,11,45,3,0,1,1,0,0,0,95,1,0,0,0,0,0,3,0,0,94,179,0,2,0.216,0,0,Train
0,7,2016,11,45,3,0,1,1,0,0,0,95,1,0,0,0,0,0,3,0,0,94,179,0,2,0.216,0,0,Train
0,292,2016,11,45,3,0,1,2,0,0,0,116,3,2,0,0,0,0,0,0,0,368,179,0,3,0.304,0,1,Train
0,7,2016,11,45,3,0,1,2,0,0,0,95,4,2,0,0,0,0,0,0,0,468,179,0,2,0.3456,0,0,Train
0,13,2016,11,45,3,0,1,1,0,0,0,116,3,2,0,0,0,0,1,0,0,368,179,0,3,0,0,0,Train
0,7,2016,11,45,3,0,1,2,0,0,0,95,4,2,0,0,0,0,0,0,0,468,179,0,2,0.3456,0,0,Train
0,7,2016,11,47,15,0,1,1,0,0,0,95,4,2,1,0,1,0,0,0,0,171,179,0,2,0.24,0,0,Train
0,13,2016,11,45,3,0,1,2,0,0,0,116,3,2,0,0,0,0,0,0,0,368,179,0,3,0.304,0,1,Train
0,292,2016,11,45,3,0,1,2,0,0,0,116,3,2,0,0,0,0,2,1,0,368,179,0,3,0.304,0,1,Train
0,292,2016,11,45,3,0,1,2,0,0,0,116,3,2,0,0,0,0,2,1,0,368,179,0,3,0.304,0,1,Train
0,292,2016,11,45,3,0,1,2,0,0,0,116,3,2,0,0,0,0,0,0,0,368,179,0,3,0.304,0,1,Train
0,292,2016,11,45,3,0,1,2,0,0,0,116,3,2,0,0,0,0,2,1,0,368,179,0,3,0.304,0,1,Train
0,292,2016,11,45,3,0,1,2,0,0,0,116,3,2,0,0,0,0,0,0,0,368,179,0,3,0.304,0,1,Train
0,13,2016,11,45,3,0,1,1,0,0,0,116,3,2,0,0,0,0,0,0,0,368,179,0,3,0.2432,0,0,Train
0,13,2016,11,45,3,0,1,2,0,0,0,116,3,2,0,0,0,0,0,2,0,368,179,0,3,0.304,0,1,Train
0,292,2016,11,45,3,0,1,2,0,0,0,116,3,2,0,0,0,0,2,1,0,368,179,0,3,0.304,0,1,Train
0,32,2016,11,45,2,0,2,2,0,0,0,95,5,2,0,0,0,0,0,2,0,240,179,0,2,0.3024,0,1,Train
0,0,2016,11,45,3,0,1,2,0,0,0,59,5,2,0,0,0,0,2,0,0,240,179,0,2,0.6,0,0,Train
0,292,2016,11,45,3,0,1,2,0,0,0,116,3,2,0,0,0,0,0,0,0,368,179,0,3,0.304,0,1,Train
0,28,2016,11,45,3,0,1,2,0,0,2,95,5,2,0,0,0,3,3,1,0,339,179,0,2,0.47232,0,0,Train
0,18,2016,11,45,4,0,0,1,0,0,0,95,5,2,0,0,0,0,8,0,0,240,179,0,2,0,0,2,Train
0,228,2016,11,45,1,0,3,2,0,0,0,55,5,2,0,0,0,4,4,1,0,240,179,0,2,0.4248,0,1,Train
0,3,2016,11,45,1,0,4,2,0,0,0,55,5,2,0,0,0,0,0,1,0,240,179,0,2,0.496,0,0,Train
0,43,2016,11,45,1,0,4,2,0,0,0,44,4,2,0,0,0,0,3,0,0,6,179,0,2,0.28,1,1,Train
0,43,2016,11,45,1,0,4,2,0,0,0,44,4,2,0,0,0,0,3,0,0,6,179,0,2,0.232,0,1,Train
0,78,2016,11,45,2,0,3,2,0,0,0,95,2,1,0,0,0,6,6,0,0,250,179,0,2,0.74104,1,2,Train
0,9,2016,11,45,4,0,1,1,0,0,0,95,1,0,0,0,0,0,0,0,0,14,53,0,2,0.264,0,0,Train
0,99,2016,11,45,4,0,1,2,0,0,0,40,5,2,0,0,0,0,0,0,0,240,179,0,2,0.3024,0,1,Train
0,30,2016,11,45,4,0,1,2,0,0,2,95,5,2,0,0,0,0,0,1,0,468,179,0,2,0.41472,0,0,Train
0,0,2016,11,45,4,0,1,2,0,0,0,40,2,1,0,0,0,0,0,0,0,14,179,0,2,0.56,0,0,Train
0,6,2016,11,45,2,0,3,2,0,0,0,84,5,2,0,0,0,3,3,0,0,242,179,0,2,0.53752,1,1,Train
0,6,2016,11,45,2,0,3,2,0,0,0,42,5,2,0,0,0,3,3,0,0,242,179,0,2,0.48952,0,1,Train
0,1,2016,11,45,4,0,1,1,0,0,0,95,1,0,0,0,0,3,3,1,0,14,51,0,2,0.384,1,0,Train
0,50,2016,11,45,2,0,3,1,0,0,2,45,4,2,0,0,0,3,3,0,0,171,179,0,2,0.396,0,0,Train
0,0,2016,11,45,2,0,3,2,0,0,0,118,2,1,0,0,0,5,5,1,0,14,179,0,2,0.768,1,0,Train
0,26,2016,11,45,2,0,3,2,0,0,0,45,4,2,0,0,0,0,0,0,0,57,179,0,2,0.2448,0,0,Train
0,8,2016,11,45,2,0,4,2,0,0,2,45,5,2,0,0,0,0,0,0,0,241,179,0,2,0.47408,0,1,Train
0,3,2016,11,45,3,0,3,1,1,0,0,93,5,2,0,0,0,0,0,0,0,241,179,0,2,0.33256,0,4,Train
0,37,2016,11,45,2,0,4,2,0,0,0,40,5,2,0,0,0,0,0,2,0,240,179,0,2,0.432,0,2,Train
0,1,2016,11,45,5,0,1,1,0,0,0,95,5,2,0,0,0,0,0,0,0,240,179,0,3,0.56,0,1,Train
0,1,2016,11,45,5,0,1,1,0,0,0,95,5,2,0,0,0,0,0,0,0,240,179,0,3,0.56,0,1,Train
0,1,2016,11,45,4,0,2,1,0,0,0,45,5,2,0,0,0,0,0,0,0,240,179,0,2,0.576,0,3,Train
0,36,2016,11,45,1,0,5,2,0,0,0,45,4,2,0,0,0,0,3,0,0,6,179,0,2,0.2448,0,0,Train
0,36,2016,11,45,1,0,5,2,0,0,0,6,4,2,0,0,0,0,3,0,0,6,179,0,2,0.232,0,1,Train
0,1,2016,11,45,4,0,2,2,0,0,0,59,5,2,0,0,0,3,3,0,0,240,179,0,2,0.712,1,1,Train
0,42,2016,11,45,1,0,5,2,0,0,0,40,5,2,0,0,0,0,0,1,0,240,179,0,2,0.432,0,1,Train
0,2,2016,11,45,5,0,1,2,0,0,0,44,2,1,0,0,0,0,0,0,0,14,179,0,2,0.56,0,0,Train
0,40,2016,11,45,1,0,5,2,0,0,2,59,4,2,0,0,0,0,3,0,0,6,179,0,2,0.4192,0,0,Train
0,201,2016,11,45,5,0,1,2,0,0,0,16,5,2,0,0,0,0,3,3,0,240,179,0,2,0.48,0,0,Train
0,0,2016,11,45,5,0,1,2,0,0,0,84,2,1,0,0,0,0,0,0,0,14,179,0,2,0.56,0,0,Train
0,0,2016,11,45,5,0,1,2,0,0,0,73,2,1,0,0,0,3,3,0,0,14,179,0,2,0.672,1,0,Train
0,3,2016,11,45,4,0,2,2,0,0,2,40,5,2,0,0,0,3,3,0,0,240,179,0,2,0.832,1,2,Train
0,17,2016,11,45,5,0,1,2,0,0,0,95,2,1,0,0,0,5,5,0,0,250,179,0,3,0.576,0,0,Train
0,17,2016,11,45,5,0,1,2,0,0,0,95,2,1,0,0,0,5,5,0,0,250,179,0,3,0.576,0,0,Train
0,2,2016,11,45,4,0,2,2,0,0,0,95,5,2,0,0,0,3,3,0,0,240,179,0,2,0.744,0,0,Train
0,17,2016,11,45,5,0,1,2,0,0,0,95,2,1,0,0,0,5,5,0,0,250,179,0,3,0.576,0,0,Train
0,6,2016,11,45,5,0,1,2,2,0,2,95,5,2,0,0,0,2,2,1,0,314,179,0,2,0.7128,0,0,Train
0,36,2016,11,45,4,0,2,2,0,0,0,95,5,2,0,0,0,4,4,0,0,240,179,0,2,0.4464,0,2,Train
0,8,2016,11,45,4,0,2,2,0,0,0,95,0,1,0,0,0,0,0,0,0,14,179,0,2,0,0,0,Train
0,82,2016,11,45,4,0,2,2,0,0,0,95,5,2,0,0,0,0,0,0,0,240,179,0,2,0.3024,0,1,Train
0,1,2016,11,45,4,0,2,2,0,0,0,95,5,2,0,0,0,0,0,0,0,242,179,0,2,0.6,0,1,Train
0,22,2016,11,45,1,0,5,2,0,0,0,45,5,2,0,0,0,4,4,0,0,240,179,0,2,0.576,0,2,Train
0,7,2016,11,45,3,0,3,2,0,0,0,44,5,2,0,0,0,5,5,0,0,241,179,0,2,0.44352,0,1,Train
0,7,2016,11,45,5,0,1,2,0,0,0,95,2,1,0,0,0,0,0,0,0,250,179,0,2,0.44,0,0,Train
0,11,2016,11,45,2,0,4,2,0,0,0,24,5,2,0,0,0,0,0,0,0,241,179,0,2,0.33256,0,1,Train
0,55,2016,11,45,4,0,2,2,0,0,0,44,5,2,0,0,0,0,2,2,0,348,179,0,2,0.384,1,1,Train
0,29,2016,11,45,4,0,2,1,0,0,0,44,5,2,0,0,0,4,4,0,0,240,179,0,3,0.4464,0,2,Train
0,29,2016,11,45,4,0,2,2,0,0,0,44,5,2,0,0,0,4,4,0,0,240,179,0,3,0.4464,0,2,Train
0,29,2016,11,45,4,0,2,2,0,0,0,44,5,2,0,0,0,4,4,0,0,240,179,0,3,0.4464,0,2,Train
0,29,2016,11,45,4,0,2,2,0,0,0,44,5,2,0,0,0,4,4,0,0,240,179,0,3,0.4464,0,2,Train
0,29,2016,11,45,4,0,2,2,0,0,0,44,5,2,0,0,0,0,0,0,0,240,179,0,3,0.3024,0,2,Train
0,9,2016,11,45,5,0,1,2,0,0,0,95,5,2,0,0,0,0,3,0,0,240,179,0,2,0.528,1,2,Train
0,21,2016,11,45,4,0,2,3,1,0,0,45,5,2,0,0,0,7,7,0,0,240,179,0,2,0.84,0,2,Train
0,3,2016,11,45,4,0,2,2,0,0,0,40,5,2,0,0,0,3,3,0,0,240,179,0,2,0.592,1,2,Train
0,48,2016,11,45,3,1,3,2,0,0,0,44,4,2,0,0,0,0,3,0,0,6,179,0,2,0.232,0,0,Train
0,45,2016,11,45,3,1,3,2,0,0,0,44,4,2,0,0,0,0,3,0,0,6,179,0,2,0.232,0,0,Train
0,34,2016,11,45,3,1,3,2,2,0,0,10,5,2,0,0,0,6,6,0,0,240,179,0,2,0.704,1,0,Train
0,8,2016,11,45,4,1,2,2,0,0,0,40,5,2,0,0,0,3,3,0,0,240,179,0,2,0.544,0,2,Train
0,54,2016,11,45,4,1,2,2,0,0,0,45,5,2,0,0,0,0,2,0,0,314,179,0,2,0.24192,0,0,Train
0,41,2016,11,45,2,1,4,2,0,0,0,44,4,2,0,0,0,0,3,0,0,6,179,0,2,0.232,0,0,Train
0,2,2016,11,46,6,1,0,1,0,0,0,95,4,2,0,0,0,0,0,0,0,10,179,0,2,0.464,1,0,Train
0,32,2016,11,45,4,1,2,2,0,0,0,45,4,2,0,0,0,4,4,0,0,40,179,0,2,0.4692,0,0,Train
0,2,2016,11,46,6,1,0,1,0,0,0,95,4,2,0,0,0,0,0,0,0,146,179,0,2,0.416,1,0,Train
0,40,2016,11,45,2,1,4,2,0,0,0,44,4,2,0,0,0,0,3,1,0,6,179,0,2,0.28,1,0,Train
0,49,2016,11,45,3,1,3,2,0,0,0,84,2,1,0,0,0,5,5,0,0,250,179,0,2,0.544,1,0,Train
0,10,2016,11,45,3,1,3,2,0,0,0,55,5,2,0,0,0,0,0,0,0,240,179,0,3,0.48,0,2,Train
0,31,2016,11,45,4,1,2,2,0,0,2,45,5,2,0,0,0,0,5,1,0,240,179,0,2,0.6784,0,2,Train
0,10,2016,11,45,3,1,3,2,0,0,0,55,5,2,0,0,0,0,0,0,0,240,179,0,3,0.492,0,2,Train
0,28,2016,11,45,2,1,4,1,0,0,0,95,5,2,0,0,0,0,0,0,0,242,179,0,2,0.2664,0,1,Train
0,43,2016,11,45,2,1,4,2,0,0,2,44,4,2,0,0,0,0,3,0,0,6,179,0,2,0.4192,0,0,Train
0,26,2016,11,45,4,1,2,2,0,0,2,45,5,2,0,0,0,3,3,0,0,241,179,0,2,0.52112,0,1,Train
0,2,2016,11,46,6,1,0,1,0,0,0,95,5,2,0,0,0,0,0,0,0,240,179,0,2,0.56,0,1,Train
0,35,2016,11,45,4,1,2,2,0,0,2,45,5,2,0,0,0,0,0,0,0,240,179,0,2,0.5184,0,1,Train
0,40,2016,11,45,3,1,3,1,0,0,0,95,5,2,0,0,0,4,4,2,0,240,179,0,2,0.4944,1,1,Train
0,13,2016,11,45,3,1,3,2,0,0,0,44,5,2,0,0,0,4,4,0,0,240,179,0,2,0.648,1,2,Train
0,21,2016,11,45,3,2,3,2,0,0,0,55,2,1,0,0,0,0,0,1,0,14,179,0,2,0.26608,0,1,Train
0,4,2016,11,47,16,4,13,2,0,0,0,55,2,1,1,0,1,0,0,0,0,14,179,0,2,0.26608,0,1,Train
0,43,2016,11,45,3,2,3,2,0,0,0,45,4,2,0,0,0,0,0,0,0,177,179,0,2,0.2448,0,1,Train
0,43,2016,11,45,3,2,3,2,0,0,0,45,4,2,0,0,0,0,0,0,0,177,179,0,2,0.2448,0,1,Train
0,0,2016,11,46,7,1,0,1,0,0,0,95,1,0,0,0,0,0,0,0,0,14,179,0,2,0.28,0,1,Train
0,36,2016,11,45,5,2,1,2,0,0,0,19,5,2,0,0,0,6,6,0,0,241,179,0,2,0.50264,1,1,Train
0,7,2016,11,46,7,1,0,1,0,0,0,95,1,0,0,0,0,0,0,0,0,14,394,0,3,0.408,1,0,Train
0,7,2016,11,46,7,1,0,1,0,0,0,95,1,0,0,0,0,0,0,0,0,14,394,0,3,0.36,0,0,Train
0,27,2016,11,46,7,1,0,2,0,0,0,45,4,2,0,0,0,4,4,0,0,360,179,0,2,0.42768,0,0,Train
0,11,2016,11,45,1,2,5,2,0,0,2,44,2,1,0,0,0,4,4,2,0,14,179,0,2,0.776,0,1,Train
0,5,2016,11,46,7,1,0,1,0,0,0,95,1,0,0,0,0,0,0,0,0,14,179,0,2,0.516,1,0,Train
0,5,2016,11,46,7,1,0,1,0,0,0,95,1,0,0,0,0,0,0,0,0,14,179,0,2,0.468,0,0,Train
0,45,2016,11,45,5,2,1,2,1,0,0,95,4,2,0,0,0,0,3,1,0,6,179,0,2,0.292,0,0,Train
0,1,2016,11,46,7,1,0,1,0,0,0,40,5,2,0,0,0,0,0,0,0,241,179,0,2,0.4792,1,1,Train
0,46,2016,11,45,5,2,1,2,0,0,0,84,5,2,0,0,0,3,3,0,0,240,179,0,2,0.4224,1,1,Train
0,37,2016,11,45,5,2,1,2,0,0,0,33,4,2,0,0,0,0,0,1,0,177,179,0,2,0.2448,0,0,Train
0,17,2016,11,45,5,2,1,2,0,0,0,71,5,2,0,0,0,0,2,1,0,314,179,0,2,0.3456,0,0,Train
0,79,2016,11,46,6,2,0,2,0,0,2,93,5,2,0,0,0,4,4,0,0,240,179,0,2,0.7104,1,2,Train
0,3,2016,11,46,7,1,0,1,0,0,0,95,5,2,0,0,0,0,0,0,0,240,179,0,2,0.56,0,2,Train
0,5,2016,11,46,6,2,0,1,0,0,0,95,5,2,0,0,0,3,3,0,0,241,179,0,2,0.41888,0,1,Train
0,32,2016,11,45,1,2,5,2,0,0,0,45,5,2,0,0,0,0,0,1,0,468,179,0,2,0.24192,0,0,Train
0,69,2016,11,45,5,2,1,2,0,0,0,45,5,2,0,0,0,0,2,0,0,240,179,0,2,0.3024,0,1,Train
0,0,2016,11,46,7,1,0,1,0,0,0,40,2,1,0,0,0,0,0,0,0,14,179,0,2,0.328,1,0,Train
0,0,2016,11,46,7,1,0,2,0,0,0,84,2,1,0,0,0,0,0,0,0,14,179,0,2,0.56,0,0,Train
0,40,2016,11,45,4,2,2,2,0,0,0,45,2,1,0,0,0,3,3,1,0,250,179,0,2,0.46208,0,2,Train
0,105,2016,11,45,1,2,5,2,1,0,0,98,2,1,0,0,0,6,6,1,0,250,179,0,2,0.6744,1,0,Train
0,96,2016,11,45,4,2,2,2,2,0,0,45,5,2,0,0,0,6,6,0,0,240,179,0,2,0.696,0,2,Train
0,91,2016,11,45,3,2,3,2,0,0,2,44,5,2,0,0,0,0,4,0,0,240,179,0,2,0.5184,0,1,Train
0,43,2016,11,45,1,2,5,2,0,0,0,10,4,2,0,0,0,0,3,1,0,6,179,0,2,0.28,1,0,Train
0,0,2016,11,46,7,1,0,2,0,0,0,73,2,1,0,0,0,0,0,0,0,14,179,0,2,0.608,1,0,Train
0,74,2016,11,45,5,2,1,2,0,0,2,45,4,2,0,0,0,0,0,0,0,26,179,0,2,0.4464,0,0,Train
0,57,2016,11,45,2,2,5,2,0,0,2,44,5,2,0,0,0,0,0,0,0,240,179,0,3,0.55952,0,1,Train
0,57,2016,11,45,2,2,5,2,0,0,2,44,5,2,0,0,0,0,0,0,0,240,179,0,3,0.57552,0,1,Train
0,46,2016,11,46,6,2,1,2,0,0,2,45,5,2,0,0,0,0,2,2,0,314,179,0,2,0.48192,0,0,Train
0,164,2016,11,45,4,2,3,2,0,0,0,84,2,1,0,0,0,0,0,1,0,250,179,0,2,0.3504,1,0,Train
0,26,2016,11,45,2,2,5,2,0,0,4,59,5,2,0,0,0,0,0,2,0,314,179,0,2,0.7012,0,0,Train
0,6,2016,11,46,8,0,1,2,0,0,0,7,4,2,0,0,0,3,4,0,0,251,179,0,3,0.336,0,1,Train
0,26,2016,11,45,5,2,2,2,0,0,0,40,2,1,0,0,0,3,3,0,0,250,179,0,2,0.36616,0,0,Train
0,45,2016,11,45,5,2,2,2,0,0,2,44,4,2,0,0,0,0,3,0,0,6,179,0,2,0.4192,0,0,Train
0,49,2016,11,45,5,2,2,2,0,0,0,42,5,2,0,0,0,3,3,0,0,240,179,0,2,0.3744,0,1,Train
0,1,2016,11,46,8,0,1,2,0,0,0,95,5,2,0,0,0,4,4,0,0,240,179,0,2,0.768,1,1,Train
0,28,2016,11,45,5,2,2,2,0,0,0,44,5,2,0,0,0,0,0,0,0,240,179,0,2,0.3348,0,1,Train
0,48,2016,11,45,5,2,2,2,0,0,0,33,5,2,0,0,0,3,3,0,0,241,179,0,2,0.28832,0,1,Train
0,47,2016,11,45,5,2,2,2,0,2,2,45,5,2,0,0,0,0,2,1,0,240,179,0,2,0.5984,0,5,Train
0,6,2016,11,46,8,0,1,2,0,0,0,32,4,2,0,0,0,3,4,0,0,251,179,0,3,0.336,0,1,Train
0,51,2016,11,45,2,2,5,2,0,0,0,44,2,1,0,0,0,3,3,0,0,14,179,0,2,0.37792,1,1,Train
0,7,2016,11,46,7,1,1,2,0,0,0,24,5,2,0,0,0,4,4,0,0,241,179,0,2,0.46376,1,1,Train
0,3,2016,11,46,7,1,1,1,0,0,0,95,0,0,0,0,0,0,2,1,0,14,302,0,2,0,0,1,Train
0,3,2016,11,46,7,1,1,1,0,0,0,95,0,0,0,0,0,0,2,1,0,14,302,0,2,0,1,1,Train
0,1,2016,11,46,8,0,1,1,0,0,0,95,1,0,0,0,0,0,0,0,0,180,179,0,2,0.24,0,0,Train
0,41,2016,11,46,6,2,1,2,0,0,2,10,4,2,0,0,0,0,3,0,0,6,179,0,2,0.4192,0,1,Train
0,0,2016,11,46,9,0,0,1,0,0,0,95,4,2,1,0,0,0,8,0,0,8,179,0,2,0,0,0,Train
0,0,2016,11,46,8,0,1,1,0,0,0,40,2,1,0,0,0,0,3,0,0,14,179,0,2,0.28,0,0,Train
0,0,2016,11,46,9,0,0,1,0,0,0,95,4,2,1,0,0,0,8,0,0,8,179,0,2,0,0,0,Train
0,0,2016,11,46,9,0,0,2,0,0,2,45,5,2,1,0,0,5,8,0,0,241,179,0,2,0,0,2,Train
0,42,2016,11,45,5,2,2,2,0,0,2,44,2,1,0,0,0,0,0,2,0,250,179,0,2,0.61568,0,1,Train
0,0,2016,11,46,6,2,1,2,0,0,0,45,5,2,0,0,0,0,0,0,0,241,179,0,2,0.43888,0,0,Train
0,45,2016,11,45,4,2,3,2,2,0,0,45,5,2,0,0,0,6,6,0,0,240,179,0,2,0.656,0,0,Train
0,22,2016,11,46,7,1,1,1,0,0,0,93,5,2,0,0,0,0,0,0,0,240,179,0,3,0.48,0,1,Train
0,22,2016,11,46,7,1,1,2,0,0,0,93,5,2,0,0,0,0,0,0,0,240,179,0,3,0.488,1,1,Train
0,49,2016,11,46,6,2,1,2,0,0,2,40,5,2,0,0,0,0,0,6,0,240,179,0,2,0.5184,0,3,Train
0,70,2016,11,45,2,2,5,2,0,0,2,33,4,2,0,0,0,4,4,0,0,171,179,0,2,0.56088,0,0,Train
0,56,2016,11,46,6,2,1,2,0,0,0,16,5,2,0,0,0,0,2,1,0,240,179,0,2,0.336,0,2,Train
0,6,2016,11,46,9,0,0,2,0,0,2,95,2,1,0,0,0,0,8,1,0,250,179,0,2,0,0,0,Train
0,73,2016,11,45,4,2,4,2,0,0,0,84,5,2,0,0,0,3,3,0,0,240,179,0,2,0.38776,0,0,Train
0,55,2016,11,46,6,2,2,2,0,0,0,45,5,2,0,0,0,5,4,0,0,241,179,0,2,0.37144,0,0,Train
0,12,2016,11,45,3,2,5,2,0,1,4,44,4,2,0,0,0,0,2,2,0,464,179,0,2,0.528,0,1,Train
0,48,2016,11,46,6,2,2,2,0,0,2,44,4,2,0,0,0,0,3,0,0,6,179,0,2,0.4192,0,0,Train
0,93,2016,11,46,9,0,1,2,0,0,0,10,5,2,0,0,0,0,0,0,0,240,179,0,2,0.3024,0,1,Train
0,66,2016,11,46,6,2,2,2,0,0,0,44,5,2,0,0,0,0,2,1,0,240,179,0,2,0.3024,0,2,Train
0,253,2016,11,45,5,2,3,2,0,0,0,45,2,1,0,0,0,5,4,1,0,250,179,0,2,0.584,0,0,Train
0,59,2016,11,46,9,0,1,2,0,0,0,45,5,2,0,0,0,0,0,1,0,241,179,0,2,0.23288,0,1,Train
0,74,2016,11,46,6,2,2,2,0,0,2,45,5,2,0,0,0,3,3,1,0,147,179,0,3,0.49984,0,2,Train
0,10,2016,11,46,7,1,2,1,0,0,0,95,4,2,0,0,0,0,0,0,0,146,179,0,2,0.24,0,0,Train
0,22,2016,11,45,1,2,7,2,0,0,2,44,5,2,0,0,0,3,3,0,0,240,179,0,2,0.7104,1,2,Train
0,74,2016,11,46,6,2,2,2,0,0,2,45,5,2,0,0,0,3,3,1,0,147,179,0,3,0.48384,0,2,Train
0,85,2016,11,45,2,2,6,2,0,0,0,33,5,2,0,0,0,0,0,0,0,242,179,0,2,0.3024,0,1,Train
0,41,2016,11,46,6,2,2,2,0,0,2,10,4,2,0,0,0,0,3,0,0,6,179,0,2,0.4672,1,0,Train
0,78,2016,11,46,8,0,2,2,0,0,0,19,5,2,0,0,0,3,3,0,0,240,179,0,2,0.4384,1,1,Train
0,7,2016,11,46,7,1,2,2,0,0,0,10,5,2,0,0,0,0,0,0,0,240,179,0,2,0.48,0,2,Train
0,6,2016,11,48,21,1,3,2,0,0,0,10,5,2,1,0,1,3,3,0,0,240,179,0,2,0.448,0,4,Train
0,14,2016,11,46,9,0,1,1,0,0,0,95,4,2,0,0,0,0,0,1,0,126,179,0,2,0.24,1,0,Train
0,1,2016,11,46,9,0,1,2,0,0,0,84,5,2,0,0,0,0,0,0,0,240,179,0,2,0.336,0,1,Train
0,47,2016,11,45,5,2,3,2,0,0,0,45,5,2,0,0,0,0,0,0,0,147,179,0,2,0.25792,0,1,Train
0,9,2016,11,46,6,2,2,2,0,0,2,40,5,2,0,0,0,3,3,0,0,14,179,0,2,0.56448,0,1,Train
0,30,2016,11,46,10,0,0,2,0,0,2,95,5,2,0,0,0,3,3,1,0,314,179,0,2,0,0,0,Train
0,4,2016,11,46,8,0,2,2,0,0,0,95,5,2,0,0,0,0,0,0,0,468,179,0,2,0.48,0,0,Train
0,6,2016,11,46,7,1,2,2,0,0,0,16,5,2,0,0,0,0,0,0,0,240,179,0,2,0.54664,0,2,Train
0,18,2016,11,46,9,0,1,2,0,0,0,59,5,2,0,0,0,4,6,0,0,240,179,0,2,0.6,0,1,Train
0,4,2016,11,46,7,1,3,1,0,0,0,95,4,2,0,0,0,3,3,0,0,146,179,0,2,0.352,0,0,Train
0,11,2016,11,47,14,1,4,1,0,0,0,95,4,2,0,0,1,3,3,1,0,146,179,0,1,0.256,0,0,Train
0,150,2016,11,46,8,0,3,2,0,0,0,19,5,2,0,0,0,0,0,0,0,240,179,0,2,0.3024,0,2,Train
0,26,2016,11,46,8,0,3,1,0,0,0,98,5,2,0,0,0,0,0,0,0,240,179,0,2,0.3312,0,1,Train
0,50,2016,11,45,4,2,5,2,0,0,0,40,5,2,0,0,0,0,0,0,0,240,179,0,2,0.3024,0,1,Train
0,28,2016,11,46,8,0,3,2,0,0,0,59,5,2,0,0,0,0,0,0,0,240,179,0,2,0.3312,0,1,Train
0,0,2016,11,46,11,0,1,2,0,0,0,59,2,2,1,0,0,0,0,0,0,14,179,0,2,0.56,0,1,Train
0,21,2016,11,46,8,0,3,1,0,0,0,95,4,0,0,0,0,0,0,2,0,146,179,0,2,0.264,1,0,Train
0,36,2016,11,45,4,2,5,1,0,0,0,42,4,2,0,0,0,0,0,0,0,6,179,0,2,0.216,0,1,Train
0,20,2016,11,46,8,0,3,1,0,0,0,95,4,0,0,0,0,0,2,2,0,146,179,0,2,0.216,0,0,Train
0,21,2016,11,46,8,0,3,1,0,0,0,95,4,0,0,0,0,0,0,1,0,146,179,0,2,0.264,1,0,Train
0,0,2016,11,46,10,0,1,2,0,0,0,44,5,2,0,0,0,4,4,0,0,240,179,0,2,0.768,1,1,Train
0,42,2016,11,45,4,2,5,2,0,0,0,45,4,2,0,0,0,0,3,0,0,6,179,0,2,0.24568,0,0,Train
